m64266e_220811_171400/169871568/ccs	8
m64266e_220811_171400/147325464/ccs	61
m64266e_220811_171400/177539178/ccs	31
m64266e_220811_171400/58984785/ccs	15
m64266e_220811_171400/143720620/ccs	24
m64266e_220811_171400/64159803/ccs	5
m64266e_220811_171400/72091828/ccs	24
m64266e_220811_171400/90048041/ccs	96
m64266e_220811_171400/98961050/ccs	3
m64266e_220811_171400/89195866/ccs	8
m64266e_220811_171400/178651689/ccs	6
m64266e_220811_171400/125896475/ccs	3
m64266e_220811_171400/144704282/ccs	20
m64266e_220811_171400/108594179/ccs	43
m64266e_220811_171400/175638143/ccs	43
m64266e_220811_171400/52823413/ccs	42
m64266e_220811_171400/126616762/ccs	44
m64266e_220811_171400/155191687/ccs	60
m64266e_220811_171400/43583600/ccs	14
m64266e_220811_171400/48824710/ccs	46
m64266e_220811_171400/62194263/ccs	21
m64266e_220811_171400/13893774/ccs	0
m64266e_220811_171400/179897842/ccs	4
m64266e_220811_171400/31852083/ccs	4
m64266e_220811_171400/82772659/ccs	3
m64266e_220811_171400/7471495/ccs	18
m64266e_220811_171400/15927703/ccs	53
m64266e_220811_171400/104793206/ccs	8
m64266e_220811_171400/84476026/ccs	16
m64266e_220811_171400/43254478/ccs	2
m64266e_220811_171400/52430985/ccs	13
m64266e_220811_171400/124780621/ccs	31
m64266e_220811_171400/40436620/ccs	18
m64266e_220811_171400/74580923/ccs	97
m64266e_220811_171400/49285010/ccs	27
m64266e_220811_171400/22021894/ccs	21
m64266e_220811_171400/133958042/ccs	20
m64266e_220811_171400/85983249/ccs	54
m64266e_220811_171400/7604301/ccs	11
m64266e_220811_171400/140904548/ccs	3
m64266e_220811_171400/64619165/ccs	14
m64266e_220811_171400/143589448/ccs	7
m64266e_220811_171400/146212751/ccs	7
m64266e_220811_171400/116590792/ccs	1
m64266e_220811_171400/61541052/ccs	68
m64266e_220811_171400/60162814/ccs	2
m64266e_220811_171400/18614212/ccs	2
m64266e_220811_171400/4851433/ccs	29
m64266e_220811_171400/137889021/ccs	6
m64266e_220811_171400/49349697/ccs	93
m64266e_220811_171400/3212056/ccs	6
m64266e_220811_171400/148898824/ccs	185
m64266e_220811_171400/22283133/ccs	75
m64266e_220811_171400/33818126/ccs	95
m64266e_220811_171400/22675956/ccs	13
m64266e_220811_171400/142214691/ccs	66
m64266e_220811_171400/114492328/ccs	30
m64266e_220811_171400/40109091/ccs	21
m64266e_220811_171400/56757046/ccs	4
m64266e_220811_171400/64815164/ccs	0
m64266e_220811_171400/164037947/ccs	3
m64266e_220811_171400/82707015/ccs	24
m64266e_220811_171400/108332398/ccs	28
m64266e_220811_171400/178848759/ccs	26
m64266e_220811_171400/89523738/ccs	8
m64266e_220811_171400/124715293/ccs	17
m64266e_220811_171400/7209933/ccs	9
m64266e_220811_171400/50989511/ccs	5
m64266e_220811_171400/146670595/ccs	28
m64266e_220811_171400/102761291/ccs	10
m64266e_220811_171400/53216472/ccs	2
m64266e_220811_171400/120260335/ccs	675
m64266e_220811_171400/47319379/ccs	0
m64266e_220811_171400/29361417/ccs	11
m64266e_220811_171400/35061788/ccs	51
m64266e_220811_171400/168755806/ccs	255
m64266e_220811_171400/143264069/ccs	18
m64266e_220811_171400/94767139/ccs	4
m64266e_220811_171400/69665678/ccs	1
m64266e_220811_171400/43321627/ccs	20
m64266e_220811_171400/86116379/ccs	9
m64266e_220811_171400/62392319/ccs	21
m64266e_220811_171400/151848537/ccs	25
m64266e_220811_171400/27656854/ccs	44
m64266e_220811_171400/11601620/ccs	50
m64266e_220811_171400/81397221/ccs	3
m64266e_220811_171400/97322335/ccs	2
m64266e_220811_171400/146278366/ccs	21
m64266e_220811_171400/41485063/ccs	54
m64266e_220811_171400/110233689/ccs	69
m64266e_220811_171400/77792988/ccs	2
m64266e_220811_171400/134022011/ccs	49
m64266e_220811_171400/18744155/ccs	71
m64266e_220811_171400/70584151/ccs	24
m64266e_220811_171400/117049466/ccs	57
m64266e_220811_171400/113837805/ccs	20
m64266e_220811_171400/93521518/ccs	38
m64266e_220811_171400/22022725/ccs	41
m64266e_220811_171400/107741933/ccs	8
m64266e_220811_171400/83624725/ccs	26
m64266e_220811_171400/129239220/ccs	2
m64266e_220811_171400/69274247/ccs	40
m64266e_220811_171400/69599659/ccs	2
m64266e_220811_171400/141363309/ccs	6
m64266e_220811_171400/23659156/ccs	25
m64266e_220811_171400/55183540/ccs	14
m64266e_220811_171400/145360115/ccs	2
m64266e_220811_171400/10289785/ccs	35
m64266e_220811_171400/38537563/ccs	0
m64266e_220811_171400/163315727/ccs	28
m64266e_220811_171400/16777893/ccs	3
m64266e_220811_171400/45088994/ccs	11
m64266e_220811_171400/39126323/ccs	77
m64266e_220811_171400/99156234/ccs	152
m64266e_220811_171400/60360446/ccs	2
m64266e_220811_171400/174064777/ccs	4
m64266e_220811_171400/131926291/ccs	6
m64266e_220811_171400/31327409/ccs	7
m64266e_220811_171400/71633299/ccs	80
m64266e_220811_171400/10356671/ccs	3
m64266e_220811_171400/84017959/ccs	3
m64266e_220811_171400/35259601/ccs	0
m64266e_220811_171400/52038291/ccs	21
m64266e_220811_171400/48366064/ccs	4
m64266e_220811_171400/75564324/ccs	3
m64266e_220811_171400/129172670/ccs	51
m64266e_220811_171400/177996264/ccs	0
m64266e_220811_171400/144968338/ccs	132
m64266e_220811_171400/27134667/ccs	58
m64266e_220811_171400/120129852/ccs	154
m64266e_220811_171400/68028046/ccs	34
m64266e_220811_171400/136251452/ccs	51
m64266e_220811_171400/102302739/ccs	111
m64266e_220811_171400/158599761/ccs	10
m64266e_220811_171400/28904006/ccs	45
m64266e_220811_171400/172034085/ccs	3
m64266e_220811_171400/34343581/ccs	26
m64266e_220811_171400/41682745/ccs	17
m64266e_220811_171400/109250456/ccs	34
m64266e_220811_171400/114295347/ccs	6
m64266e_220811_171400/140249918/ccs	12
m64266e_220811_171400/51972833/ccs	40
m64266e_220811_171400/2819763/ccs	2
m64266e_220811_171400/71697501/ccs	24
m64266e_220811_171400/6096896/ccs	46
m64266e_220811_171400/8324149/ccs	15
m64266e_220811_171400/41356119/ccs	22
m64266e_220811_171400/36045446/ccs	17
m64266e_220811_171400/71042279/ccs	1
m64266e_220811_171400/14813189/ccs	104
m64266e_220811_171400/115018090/ccs	4
m64266e_220811_171400/30541226/ccs	6
m64266e_220811_171400/2820328/ccs	6
m64266e_220811_171400/55380284/ccs	7
m64266e_220811_171400/106955068/ccs	10
m64266e_220811_171400/127404340/ccs	7
m64266e_220811_171400/146934303/ccs	114
m64266e_220811_171400/102041650/ccs	2
m64266e_220811_171400/28903564/ccs	72
m64266e_220811_171400/30736821/ccs	19
m64266e_220811_171400/5965208/ccs	44
m64266e_220811_171400/70320702/ccs	18
m64266e_220811_171400/139526155/ccs	2
m64266e_220811_171400/118751587/ccs	0
m64266e_220811_171400/105841098/ccs	5
m64266e_220811_171400/89653634/ccs	102
m64266e_220811_171400/73337695/ccs	2
m64266e_220811_171400/67306310/ccs	13
m64266e_220811_171400/117181131/ccs	5
m64266e_220811_171400/88605786/ccs	3
m64266e_220811_171400/49481959/ccs	8
m64266e_220811_171400/62720549/ccs	22
m64266e_220811_171400/113968113/ccs	10
m64266e_220811_171400/93391406/ccs	3
m64266e_220811_171400/87754204/ccs	21
m64266e_220811_171400/150667647/ccs	8
m64266e_220811_171400/29426126/ccs	58
m64266e_220811_171400/138674305/ccs	3
m64266e_220811_171400/97782028/ccs	1
m64266e_220811_171400/122620659/ccs	82
m64266e_220811_171400/24904587/ccs	10
m64266e_220811_171400/31131677/ccs	15
m64266e_220811_171400/159711926/ccs	71
m64266e_220811_171400/135662296/ccs	70
m64266e_220811_171400/35128812/ccs	59
m64266e_220811_171400/115147075/ccs	8
m64266e_220811_171400/177408474/ccs	11
m64266e_220811_171400/46860431/ccs	37
m64266e_220811_171400/84804244/ccs	73
m64266e_220811_171400/97845893/ccs	106
m64266e_220811_171400/4261798/ccs	2
m64266e_220811_171400/123470814/ccs	5
m64266e_220811_171400/144442316/ccs	2
m64266e_220811_171400/22874421/ccs	1
m64266e_220811_171400/138086163/ccs	1
m64266e_220811_171400/132515693/ccs	2
m64266e_220811_171400/60097766/ccs	1
m64266e_220811_171400/65602986/ccs	10
m64266e_220811_171400/13698779/ccs	53
m64266e_220811_171400/87098522/ccs	77
m64266e_220811_171400/94045280/ccs	1
m64266e_220811_171400/133759970/ccs	24
m64266e_220811_171400/70976792/ccs	7
m64266e_220811_171400/43909522/ccs	7
m64266e_220811_171400/28248706/ccs	3
m64266e_220811_171400/98108120/ccs	3
m64266e_220811_171400/115737912/ccs	27
m64266e_220811_171400/11338199/ccs	2
m64266e_220811_171400/67111557/ccs	4
m64266e_220811_171400/179243252/ccs	70
m64266e_220811_171400/154665049/ccs	1
m64266e_220811_171400/85657634/ccs	9
m64266e_220811_171400/55641817/ccs	4
m64266e_220811_171400/173474058/ccs	5
m64266e_220811_171400/20645149/ccs	3
m64266e_220811_171400/179438686/ccs	21
m64266e_220811_171400/101844718/ccs	5
m64266e_220811_171400/3998308/ccs	23
m64266e_220811_171400/48955891/ccs	6
m64266e_220811_171400/105710737/ccs	29
m64266e_220811_171400/179373590/ccs	45
m64266e_220811_171400/99680854/ccs	42
m64266e_220811_171400/81199671/ccs	30
m64266e_220811_171400/71240512/ccs	5
m64266e_220811_171400/56754691/ccs	16
m64266e_220811_171400/62260260/ccs	14
m64266e_220811_171400/88473954/ccs	140
m64266e_220811_171400/162138170/ccs	105
m64266e_220811_171400/96799243/ccs	6
m64266e_220811_171400/57344770/ccs	29
m64266e_220811_171400/112264416/ccs	509
m64266e_220811_171400/13435960/ccs	41
m64266e_220811_171400/114166616/ccs	56
m64266e_220811_171400/14157468/ccs	50
m64266e_220811_171400/162071099/ccs	24
m64266e_220811_171400/44630689/ccs	14
m64266e_220811_171400/158139236/ccs	24
m64266e_220811_171400/88737344/ccs	2
m64266e_220811_171400/55837898/ccs	27
m64266e_220811_171400/85197399/ccs	5
m64266e_220811_171400/61014762/ccs	21
m64266e_220811_171400/144180650/ccs	45
m64266e_220811_171400/118425630/ccs	28
m64266e_220811_171400/166855023/ccs	21
m64266e_220811_171400/102433604/ccs	43
m64266e_220811_171400/30738734/ccs	28
m64266e_220811_171400/81332409/ccs	0
m64266e_220811_171400/58786273/ccs	11
m64266e_220811_171400/123931021/ccs	14
m64266e_220811_171400/167510313/ccs	21
m64266e_220811_171400/163514547/ccs	100
m64266e_220811_171400/42272485/ccs	48
m64266e_220811_171400/56625962/ccs	5
m64266e_220811_171400/117637450/ccs	9
m64266e_220811_171400/125568551/ccs	1
m64266e_220811_171400/49416862/ccs	4
m64266e_220811_171400/114164541/ccs	1
m64266e_220811_171400/24184547/ccs	23
m64266e_220811_171400/95881253/ccs	11
m64266e_220811_171400/168952791/ccs	145
m64266e_220811_171400/8258953/ccs	6
m64266e_220811_171400/60294748/ccs	1
m64266e_220811_171400/109447722/ccs	23
m64266e_220811_171400/145293972/ccs	33
m64266e_220811_171400/118491473/ccs	1
m64266e_220811_171400/109775671/ccs	24
m64266e_220811_171400/49940069/ccs	15
m64266e_220811_171400/143131486/ccs	3
m64266e_220811_171400/121440839/ccs	3
m64266e_220811_171400/152307360/ccs	5
m64266e_220811_171400/101319993/ccs	21
m64266e_220811_171400/143526428/ccs	1
m64266e_220811_171400/84148725/ccs	56
m64266e_220811_171400/75563677/ccs	2
m64266e_220811_171400/159187878/ccs	20
m64266e_220811_171400/152504631/ccs	13
m64266e_220811_171400/125698230/ccs	32
m64266e_220811_171400/138019042/ccs	30
m64266e_220811_171400/44501055/ccs	20
m64266e_220811_171400/10487420/ccs	6
m64266e_220811_171400/46008939/ccs	19
m64266e_220811_171400/15795910/ccs	2
m64266e_220811_171400/85656753/ccs	5
m64266e_220811_171400/90244668/ccs	20
m64266e_220811_171400/137560875/ccs	5
m64266e_220811_171400/46662528/ccs	133
m64266e_220811_171400/129435088/ccs	8
m64266e_220811_171400/63570974/ccs	8
m64266e_220811_171400/16058082/ccs	9
m64266e_220811_171400/36045635/ccs	4
m64266e_220811_171400/63834133/ccs	4
m64266e_220811_171400/52169474/ccs	15
m64266e_220811_171400/141495116/ccs	101
m64266e_220811_171400/145097525/ccs	10
m64266e_220811_171400/144573274/ccs	1
m64266e_220811_171400/111281143/ccs	20
m64266e_220811_171400/88344302/ccs	6
m64266e_220811_171400/58917013/ccs	11
m64266e_220811_171400/118228166/ccs	36
m64266e_220811_171400/178981091/ccs	8
m64266e_220811_171400/86116563/ccs	21
m64266e_220811_171400/96862284/ccs	6
m64266e_220811_171400/162071614/ccs	58
m64266e_220811_171400/179046457/ccs	97
m64266e_220811_171400/129697055/ccs	15
m64266e_220811_171400/105186207/ccs	1
m64266e_220811_171400/24969582/ccs	41
m64266e_220811_171400/112134488/ccs	21
m64266e_220811_171400/117702899/ccs	13
m64266e_220811_171400/166856049/ccs	9
m64266e_220811_171400/24643240/ccs	29
m64266e_220811_171400/56691135/ccs	27
m64266e_220811_171400/29230816/ccs	15
m64266e_220811_171400/123273794/ccs	5
m64266e_220811_171400/60163173/ccs	28
m64266e_220811_171400/48629979/ccs	82
m64266e_220811_171400/150144388/ccs	8
m64266e_220811_171400/148767389/ccs	53
m64266e_220811_171400/65931725/ccs	18
m64266e_220811_171400/109119872/ccs	73
m64266e_220811_171400/5441674/ccs	2
m64266e_220811_171400/70911819/ccs	3
m64266e_220811_171400/173934730/ccs	3
m64266e_220811_171400/28116398/ccs	2
m64266e_220811_171400/21955800/ccs	21
m64266e_220811_171400/153357103/ccs	9
m64266e_220811_171400/5702854/ccs	10
m64266e_220811_171400/170132685/ccs	3
m64266e_220811_171400/84215583/ccs	127
m64266e_220811_171400/59703496/ccs	2
m64266e_220811_171400/132122962/ccs	0
m64266e_220811_171400/73009872/ccs	38
m64266e_220811_171400/168036669/ccs	7
m64266e_220811_171400/100665565/ccs	5
m64266e_220811_171400/137691634/ccs	5
m64266e_220811_171400/152634716/ccs	90
m64266e_220811_171400/144507873/ccs	137
m64266e_220811_171400/166921981/ccs	43
m64266e_220811_171400/152045269/ccs	26
m64266e_220811_171400/114950206/ccs	4
m64266e_220811_171400/180552361/ccs	3
m64266e_220811_171400/62588135/ccs	6
m64266e_220811_171400/55576556/ccs	9
m64266e_220811_171400/15141000/ccs	12
m64266e_220811_171400/100403880/ccs	7
m64266e_220811_171400/61605126/ccs	1
m64266e_220811_171400/106300709/ccs	10
m64266e_220811_171400/4457579/ccs	3
m64266e_220811_171400/70583504/ccs	99
m64266e_220811_171400/117112999/ccs	3
m64266e_220811_171400/110823593/ccs	7
m64266e_220811_171400/180290830/ccs	17
m64266e_220811_171400/2294209/ccs	30
m64266e_220811_171400/94700313/ccs	48
m64266e_220811_171400/152830774/ccs	11
m64266e_220811_171400/14681653/ccs	18
m64266e_220811_171400/53150890/ccs	2
m64266e_220811_171400/172165478/ccs	210
m64266e_220811_171400/65210365/ccs	12
m64266e_220811_171400/97585481/ccs	2
m64266e_220811_171400/174589018/ccs	19
m64266e_220811_171400/103941038/ccs	57
m64266e_220811_171400/27852966/ccs	26
m64266e_220811_171400/78054419/ccs	19
m64266e_220811_171400/73008792/ccs	4
m64266e_220811_171400/158926085/ccs	17
m64266e_220811_171400/100795999/ccs	13
m64266e_220811_171400/132579329/ccs	0
m64266e_220811_171400/69730635/ccs	4
m64266e_220811_171400/165611254/ccs	17
m64266e_220811_171400/4589247/ccs	3
m64266e_220811_171400/111085372/ccs	2
m64266e_220811_171400/31851579/ccs	1
m64266e_220811_171400/22217567/ccs	27
m64266e_220811_171400/22350067/ccs	13
m64266e_220811_171400/76285993/ccs	3
m64266e_220811_171400/107806985/ccs	6
m64266e_220811_171400/39519369/ccs	116
m64266e_220811_171400/133892752/ccs	2
m64266e_220811_171400/66257151/ccs	66
m64266e_220811_171400/17892096/ccs	0
m64266e_220811_171400/87165487/ccs	29
m64266e_220811_171400/15730946/ccs	12
m64266e_220811_171400/27461769/ccs	6
m64266e_220811_171400/9240730/ccs	0
m64266e_220811_171400/114362379/ccs	77
m64266e_220811_171400/61737748/ccs	11
m64266e_220811_171400/112920031/ccs	2
m64266e_220811_171400/135332481/ccs	5
m64266e_220811_171400/57739371/ccs	11
m64266e_220811_171400/21102787/ccs	12
m64266e_220811_171400/119013582/ccs	27
m64266e_220811_171400/163514324/ccs	3
m64266e_220811_171400/125763802/ccs	34
m64266e_220811_171400/57346196/ccs	108
m64266e_220811_171400/89785004/ccs	38
m64266e_220811_171400/56427240/ccs	18
m64266e_220811_171400/60097289/ccs	42
m64266e_220811_171400/66388203/ccs	19
m64266e_220811_171400/2097840/ccs	21
m64266e_220811_171400/88998211/ccs	3
m64266e_220811_171400/2556028/ccs	2
m64266e_220811_171400/174261603/ccs	2
m64266e_220811_171400/86248251/ccs	2
m64266e_220811_171400/115541767/ccs	6
m64266e_220811_171400/119539774/ccs	86
m64266e_220811_171400/46138702/ccs	23
m64266e_220811_171400/96404279/ccs	8
m64266e_220811_171400/91554807/ccs	15
m64266e_220811_171400/154207637/ccs	133
m64266e_220811_171400/116852804/ccs	9
m64266e_220811_171400/161220615/ccs	40
m64266e_220811_171400/168168025/ccs	7
m64266e_220811_171400/110036443/ccs	40
m64266e_220811_171400/64094348/ccs	21
m64266e_220811_171400/118819674/ccs	46
m64266e_220811_171400/92012721/ccs	14
m64266e_220811_171400/33753373/ccs	1
m64266e_220811_171400/12320935/ccs	3
m64266e_220811_171400/74123745/ccs	8
m64266e_220811_171400/50465253/ccs	83
m64266e_220811_171400/117178891/ccs	1
m64266e_220811_171400/98567551/ccs	81
m64266e_220811_171400/158007984/ccs	2
m64266e_220811_171400/161744839/ccs	58
m64266e_220811_171400/120062575/ccs	9
m64266e_220811_171400/61605765/ccs	4
m64266e_220811_171400/32638584/ccs	54
m64266e_220811_171400/173016747/ccs	75
m64266e_220811_171400/127927196/ccs	18
m64266e_220811_171400/26739178/ccs	42
m64266e_220811_171400/173278855/ccs	38
m64266e_220811_171400/173542187/ccs	22
m64266e_220811_171400/111018706/ccs	32
m64266e_220811_171400/6947536/ccs	183
m64266e_220811_171400/94766578/ccs	61
m64266e_220811_171400/99156238/ccs	29
m64266e_220811_171400/102762142/ccs	8
m64266e_220811_171400/27200125/ccs	18
m64266e_220811_171400/53347097/ccs	40
m64266e_220811_171400/178914105/ccs	3
m64266e_220811_171400/118359257/ccs	1
m64266e_220811_171400/28902620/ccs	72
m64266e_220811_171400/77857180/ccs	86
m64266e_220811_171400/77531398/ccs	2
m64266e_220811_171400/110887375/ccs	30
m64266e_220811_171400/76416197/ccs	6
m64266e_220811_171400/120129764/ccs	31
m64266e_220811_171400/67570145/ccs	4
m64266e_220811_171400/91358453/ccs	3
m64266e_220811_171400/65538429/ccs	0
m64266e_220811_171400/104859886/ccs	56
m64266e_220811_171400/149029350/ccs	23
m64266e_220811_171400/23594826/ccs	54
m64266e_220811_171400/128583569/ccs	33
m64266e_220811_171400/160367382/ccs	2
m64266e_220811_171400/158204043/ccs	2
m64266e_220811_171400/117180513/ccs	4
m64266e_220811_171400/63046510/ccs	39
m64266e_220811_171400/76548910/ccs	157
m64266e_220811_171400/124388956/ccs	3
m64266e_220811_171400/35326208/ccs	104
m64266e_220811_171400/47711672/ccs	119
m64266e_220811_171400/47122540/ccs	12
m64266e_220811_171400/53347318/ccs	1
m64266e_220811_171400/180224528/ccs	2
m64266e_220811_171400/117900162/ccs	43
m64266e_220811_171400/10750456/ccs	188
m64266e_220811_171400/59441182/ccs	76
m64266e_220811_171400/68553473/ccs	0
m64266e_220811_171400/71435799/ccs	8
m64266e_220811_171400/117377664/ccs	88
m64266e_220811_171400/53413683/ccs	2
m64266e_220811_171400/109250384/ccs	66
m64266e_220811_171400/158992303/ccs	11
m64266e_220811_171400/125699690/ccs	36
m64266e_220811_171400/140379996/ccs	144
m64266e_220811_171400/104532141/ccs	0
m64266e_220811_171400/38536788/ccs	57
m64266e_220811_171400/158140421/ccs	0
m64266e_220811_171400/126878878/ccs	118
m64266e_220811_171400/8782601/ccs	22
m64266e_220811_171400/170591821/ccs	3
m64266e_220811_171400/152962080/ccs	0
m64266e_220811_171400/11076628/ccs	113
m64266e_220811_171400/32835472/ccs	92
m64266e_220811_171400/34342353/ccs	3
m64266e_220811_171400/50006314/ccs	0
m64266e_220811_171400/20775578/ccs	69
m64266e_220811_171400/33228673/ccs	57
m64266e_220811_171400/17958222/ccs	0
m64266e_220811_171400/5374141/ccs	55
m64266e_220811_171400/19858830/ccs	7
m64266e_220811_171400/23200107/ccs	1
m64266e_220811_171400/26608381/ccs	609
m64266e_220811_171400/19925061/ccs	0
m64266e_220811_171400/128452189/ccs	124
m64266e_220811_171400/197001/ccs	7
m64266e_220811_171400/45548595/ccs	8
m64266e_220811_171400/124780922/ccs	16
m64266e_220811_171400/125108563/ccs	131
m64266e_220811_171400/143328756/ccs	173
m64266e_220811_171400/92668823/ccs	14
m64266e_220811_171400/16187881/ccs	2
m64266e_220811_171400/42927312/ccs	2
m64266e_220811_171400/31263212/ccs	2
m64266e_220811_171400/91294554/ccs	5
m64266e_220811_171400/25561523/ccs	92
m64266e_220811_171400/51251304/ccs	0
m64266e_220811_171400/93653790/ccs	77
m64266e_220811_171400/115870338/ccs	18
m64266e_220811_171400/101059278/ccs	10
m64266e_220811_171400/99812619/ccs	0
m64266e_220811_171400/106234874/ccs	16
m64266e_220811_171400/115606104/ccs	4
m64266e_220811_171400/62457176/ccs	197
m64266e_220811_171400/176750797/ccs	101
m64266e_220811_171400/84870627/ccs	164
m64266e_220811_171400/128059152/ccs	173
m64266e_220811_171400/124585865/ccs	224
m64266e_220811_171400/18350338/ccs	119
m64266e_220811_171400/134285189/ccs	148
m64266e_220811_171400/123274044/ccs	5
m64266e_220811_171400/66324123/ccs	0
m64266e_220811_171400/137036937/ccs	295
m64266e_220811_171400/117311489/ccs	0
m64266e_220811_171400/161744337/ccs	12
m64266e_220811_171400/40633831/ccs	1
m64266e_220811_171400/85852236/ccs	2
m64266e_220811_171400/155191851/ccs	2
m64266e_220811_171400/26674691/ccs	179
m64266e_220811_171400/3473871/ccs	82
m64266e_220811_171400/86770545/ccs	1
m64266e_220811_171400/179372341/ccs	34
m64266e_220811_171400/4653463/ccs	22
m64266e_220811_171400/152634736/ccs	21
m64266e_220811_171400/64883234/ccs	17
m64266e_220811_171400/15466928/ccs	6
m64266e_220811_171400/39911547/ccs	20
m64266e_220811_171400/19990935/ccs	0
m64266e_220811_171400/113248219/ccs	4
m64266e_220811_171400/146605064/ccs	33
m64266e_220811_171400/54068322/ccs	25
m64266e_220811_171400/97453307/ccs	49
m64266e_220811_171400/140509453/ccs	2
m64266e_220811_171400/122620695/ccs	1
m64266e_220811_171400/147457841/ccs	6
m64266e_220811_171400/147262096/ccs	27
m64266e_220811_171400/29557739/ccs	1
m64266e_220811_171400/147784208/ccs	0
m64266e_220811_171400/174129582/ccs	137
m64266e_220811_171400/169608611/ccs	60
m64266e_220811_171400/177866265/ccs	117
m64266e_220811_171400/126223900/ccs	565
m64266e_220811_171400/55182113/ccs	606
m64266e_220811_171400/111412612/ccs	131
m64266e_220811_171400/63177929/ccs	8
m64266e_220811_171400/150733526/ccs	64
m64266e_220811_171400/166855468/ccs	31
m64266e_220811_171400/172098312/ccs	22
m64266e_220811_171400/178784280/ccs	66
m64266e_220811_171400/155255589/ccs	205
m64266e_220811_171400/35980229/ccs	9
m64266e_220811_171400/152567914/ccs	215
m64266e_220811_171400/95093873/ccs	202
m64266e_220811_171400/127272382/ccs	3
m64266e_220811_171400/177998310/ccs	146
m64266e_220811_171400/81134502/ccs	138
m64266e_220811_171400/30540617/ccs	14
m64266e_220811_171400/127206192/ccs	33
m64266e_220811_171400/94176415/ccs	116
m64266e_220811_171400/156369524/ccs	28
m64266e_220811_171400/43779074/ccs	4
m64266e_220811_171400/150406461/ccs	115
m64266e_220811_171400/1902390/ccs	221
m64266e_220811_171400/80085108/ccs	120
m64266e_220811_171400/112003754/ccs	2
m64266e_220811_171400/136383171/ccs	0
m64266e_220811_171400/59509111/ccs	0
m64266e_220811_171400/101517816/ccs	54
m64266e_220811_171400/100599807/ccs	1
m64266e_220811_171400/131138635/ccs	136
m64266e_220811_171400/150275162/ccs	54
m64266e_220811_171400/151652992/ccs	2
m64266e_220811_171400/38013374/ccs	9
m64266e_220811_171400/140181660/ccs	49
m64266e_220811_171400/38471094/ccs	1
m64266e_220811_171400/42862034/ccs	0
m64266e_220811_171400/94504128/ccs	0
m64266e_220811_171400/61014828/ccs	149
m64266e_220811_171400/111085545/ccs	253
m64266e_220811_171400/173017570/ccs	2
m64266e_220811_171400/87558617/ccs	4
m64266e_220811_171400/52430054/ccs	1
m64266e_220811_171400/122488809/ccs	5
m64266e_220811_171400/112593625/ccs	10
m64266e_220811_171400/117703936/ccs	37
m64266e_220811_171400/162464570/ccs	48
m64266e_220811_171400/177932811/ccs	5
m64266e_220811_171400/95880253/ccs	65
m64266e_220811_171400/131924883/ccs	3
m64266e_220811_171400/50399641/ccs	29
m64266e_220811_171400/73926722/ccs	51
m64266e_220811_171400/73859088/ccs	3
m64266e_220811_171400/86772167/ccs	5
m64266e_220811_171400/169674654/ccs	0
m64266e_220811_171400/84149678/ccs	0
m64266e_220811_171400/123471294/ccs	1084
m64266e_220811_171400/21366418/ccs	1085
m64266e_220811_171400/37356181/ccs	26
m64266e_220811_171400/96405165/ccs	35
m64266e_220811_171400/85133815/ccs	13
m64266e_220811_171400/51382829/ccs	1
m64266e_220811_171400/133039157/ccs	0
m64266e_220811_171400/25233955/ccs	12
m64266e_220811_171400/112460623/ccs	199
m64266e_220811_171400/177801582/ccs	186
m64266e_220811_171400/128453089/ccs	1
m64266e_220811_171400/3474899/ccs	96
m64266e_220811_171400/151848101/ccs	4
m64266e_220811_171400/12389195/ccs	83
m64266e_220811_171400/90769432/ccs	2
m64266e_220811_171400/102565766/ccs	17
m64266e_220811_171400/114951100/ccs	2
m64266e_220811_171400/3932170/ccs	3
m64266e_220811_171400/179765383/ccs	3
m64266e_220811_171400/16319554/ccs	115
m64266e_220811_171400/79692345/ccs	61
m64266e_220811_171400/135400008/ccs	1
m64266e_220811_171400/75434328/ccs	14
m64266e_220811_171400/171968840/ccs	260
m64266e_220811_171400/147457809/ccs	428
m64266e_220811_171400/115279780/ccs	267
m64266e_220811_171400/112264018/ccs	2
m64266e_220811_171400/105318622/ccs	2
m64266e_220811_171400/66651962/ccs	16
m64266e_220811_171400/175114362/ccs	28
m64266e_220811_171400/4197001/ccs	3
m64266e_220811_171400/46532245/ccs	115
m64266e_220811_171400/175442749/ccs	15
m64266e_220811_171400/86837441/ccs	12
m64266e_220811_171400/72286747/ccs	100
m64266e_220811_171400/14484244/ccs	3
m64266e_220811_171400/70649225/ccs	5
m64266e_220811_171400/170002471/ccs	12
m64266e_220811_171400/67895307/ccs	73
m64266e_220811_171400/135660588/ccs	36
m64266e_220811_171400/115214972/ccs	31
m64266e_220811_171400/147065487/ccs	0
m64266e_220811_171400/71041471/ccs	63
m64266e_220811_171400/168494462/ccs	163
m64266e_220811_171400/158270051/ccs	142
m64266e_220811_171400/152568708/ccs	54
m64266e_220811_171400/2032255/ccs	51
m64266e_220811_171400/171508157/ccs	62
m64266e_220811_171400/20121729/ccs	1981
m64266e_220811_171400/84739369/ccs	81
m64266e_220811_171400/116459825/ccs	39
m64266e_220811_171400/144113876/ccs	5
m64266e_220811_171400/81855076/ccs	3
m64266e_220811_171400/92735787/ccs	14
m64266e_220811_171400/144312579/ccs	3
m64266e_220811_171400/124258250/ccs	1976
m64266e_220811_171400/131334558/ccs	0
m64266e_220811_171400/178586627/ccs	1951
m64266e_220811_171400/88016447/ccs	3
